Messenger.g.en-US.resources:programme.baml,msg1:System.String.$Content,None,True,True,,AssemblyProduct jest już uruchomiony.
Use -userid[id] command line option if you need to start two or more instances of the application.
Example: Messenger.exe -useriduser2"
Messenger.g.en-US.resources:programme.baml,c1:System.String.$Content,None,True,True,,OK
Messenger.g.en-US.resources:programme.baml,c2:System.String.$Content,None,True,True,,Zastosuj
Messenger.g.en-US.resources:programme.baml,c3:System.String.$Content,None,True,True,,Anuluj
Messenger.g.en-US.resources:programme.baml,c4:System.String.$Content,None,True,True,,O...
Messenger.g.en-US.resources:programme.baml,c5:System.String.$Content,None,True,True,,Strona domowa
Messenger.g.en-US.resources:programme.baml,c6:System.String.$Content,None,True,True,,Właściwości
Messenger.g.en-US.resources:programme.baml,c7:System.String.$Content,None,True,True,,Info zwrotne
Messenger.g.en-US.resources:programme.baml,c8:System.String.$Content,None,True,True,,Idź do URL
Messenger.g.en-US.resources:programme.baml,c9:System.String.$Content,None,True,True,,Idź do Email
Messenger.g.en-US.resources:programme.baml,c10:System.String.$Content,None,True,True,,Zaloguj
Messenger.g.en-US.resources:programme.baml,c11:System.String.$Content,None,True,True,,Zaloguj Jako
Messenger.g.en-US.resources:programme.baml,c12:System.String.$Content,None,True,True,,Wyloguj
Messenger.g.en-US.resources:programme.baml,c13:System.String.$Content,None,True,True,,Zamknij
Messenger.g.en-US.resources:programme.baml,c14:System.String.$Content,None,True,True,,Rozwiązywanie problemów
Messenger.g.en-US.resources:programme.baml,c15:System.String.$Content,None,True,True,,Kreator dostrajania
Messenger.g.en-US.resources:programme.baml,c16:System.String.$Content,None,True,True,,Resetuj ustawienia kreatora
Messenger.g.en-US.resources:programme.baml,c17:System.String.$Content,None,True,True,,Odśwież
Messenger.g.en-US.resources:programme.baml,c18:System.String.$Content,None,True,True,,Otwórz folder zawartości
Messenger.g.en-US.resources:programme.baml,c19:System.String.$Content,None,True,True,,Wyświetl
Messenger.g.en-US.resources:programme.baml,c20:System.String.$Content,None,True,True,,Połącz
Messenger.g.en-US.resources:programme.baml,c21:System.String.$Content,None,True,True,,Rozłącz
Messenger.g.en-US.resources:programme.baml,c22:System.String.$Content,None,True,True,,Akceptuj
Messenger.g.en-US.resources:programme.baml,c23:System.String.$Content,None,True,True,,Odrzuć
Messenger.g.en-US.resources:programme.baml,c24:System.String.$Content,None,True,True,,Klawiatura wybierania
Messenger.g.en-US.resources:programme.baml,c25:System.String.$Content,None,True,True,,Szczegóły sesji
Messenger.g.en-US.resources:programme.baml,c26:System.String.$Content,None,True,True,,Połączenia przychodzące
Messenger.g.en-US.resources:programme.baml,c27:System.String.$Content,None,True,True,,Lokalne Video
Messenger.g.en-US.resources:programme.baml,c28:System.String.$Content,None,True,True,,Kopiuj wszystko
Messenger.g.en-US.resources:programme.baml,c29:System.String.$Content,None,True,True,,Połącz ponownie
Messenger.g.en-US.resources:programme.baml,c30:System.String.$Content,None,True,True,,Usuń
Messenger.g.en-US.resources:programme.baml,c31:System.String.$Content,None,True,True,,Usuń wszystko
Messenger.g.en-US.resources:programme.baml,c32:System.String.$Content,None,True,True,,Dodaj kontakt
Messenger.g.en-US.resources:programme.baml,c33:System.String.$Content,None,True,True,,Usuń kontakt
Messenger.g.en-US.resources:programme.baml,c34:System.String.$Content,None,True,True,,Znajdź kontakt
Messenger.g.en-US.resources:programme.baml,c35:System.String.$Content,None,True,True,,Nowa grupa
Messenger.g.en-US.resources:programme.baml,c36:System.String.$Content,None,True,True,,Wyślij wiadomość
Messenger.g.en-US.resources:programme.baml,c37:System.String.$Content,None,True,True,,Wyślij plik
Messenger.g.en-US.resources:programme.baml,c38:System.String.$Content,None,True,True,,Rozpocznij połączenie Audio
Messenger.g.en-US.resources:programme.baml,c39:System.String.$Content,None,True,True,,Rozpocznij połączenie Video
Messenger.g.en-US.resources:programme.baml,c40:System.String.$Content,None,True,True,,Zawsze widoczne
Messenger.g.en-US.resources:programme.baml,c41:System.String.$Content,None,True,True,,Kontakty rozłączone
Messenger.g.en-US.resources:programme.baml,c42:System.String.$Content,None,True,True,,Grupy
Messenger.g.en-US.resources:programme.baml,c44:System.String.$Content,None,True,True,,Właściwości użytkownika
Messenger.g.en-US.resources:programme.baml,c45:System.String.$Content,None,True,True,,Anuluj
Messenger.g.en-US.resources:contacts.baml,mm1:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Messenger
Messenger.g.en-US.resources:contacts.baml,mm2:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Wyświetl
Messenger.g.en-US.resources:contacts.baml,mm3:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Kontakty
Messenger.g.en-US.resources:contacts.baml,mm4:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Pomoc
Messenger.g.en-US.resources:contacts.baml,cm1:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Grupa
Messenger.g.en-US.resources:contacts.baml,cm2:System.Windows.Controls.HeaderedItemsControl.Header,Menu,True,True,,Nowa grupa
Messenger.g.en-US.resources:newgroup.baml,w1:System.Windows.Window.Title,Title,True,True,,Nowa grupa
Messenger.g.en-US.resources:newgroup.baml,tb1:System.Windows.Controls.TextBlock.$Content,Text,True,True,,Nowa grupa:
Messenger.g.en-US.resources:newgroup.baml,b1:System.Windows.Controls.Button.$Content,Button,True,True,,Anuluj
Messenger.g.en-US.resources:newgroup.baml,b2:System.Windows.Controls.Button.$Content,Button,True,True,,OK
Messenger.g.en-US.resources:preferences.baml,w2:System.Windows.Window.Title,Title,True,True,,AssemblyTitle - Właściwości
Messenger.g.en-US.resources:preferences.baml,i1:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Nie pokazuj ekranu powitalnego
Messenger.g.en-US.resources:preferences.baml,i2:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Minimalizuj po zamknięciu okna
Messenger.g.en-US.resources:preferences.baml,i3:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Uruchom program w zminimalizowanym oknie
Messenger.g.en-US.resources:preferences.baml,i4:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Zawsze widoczne
Messenger.g.en-US.resources:preferences.baml,i5:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Loguj automatycznie przy uruchomieniu Messengera
Messenger.g.en-US.resources:preferences.baml,i6:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,Automatycznie ponów połączenie z serwerem
Messenger.g.en-US.resources:preferences.baml,i7_1:System.Windows.Controls.TextBlock.$Content,Text,True,True,,Włącz Oddalony po
Messenger.g.en-US.resources:preferences.baml,i7_2:System.Windows.Controls.TextBlock.$Content,Text,True,True,,sekundach nieaktywności
Messenger.g.en-US.resources:preferences.baml,i8:System.Windows.Controls.Label.$Content,Label,True,True,,Dźwięk przychodzącej wiadomości:
Messenger.g.en-US.resources:preferences.baml,i9:System.Windows.Controls.Label.$Content,Label,True,True,,Dźwięk wysyłanej wiadomości:
Messenger.g.en-US.resources:preferences.baml,i10:System.Windows.Controls.Label.$Content,Label,True,True,,Dźwięk przychodzącego połączenia Audio lub Video:
